user_id:ID(user),name,review_count,useful,nb_friends,fans,friends
FMt56Hbj_fnsP5Z3VGfHpw,Alexandra,7,0,0,0,[]
wFaKG8Ej9555Sp2b23zN8g,Alison,2,10,0,1,[]
OO5W2huCMAXytfhJ9eBSWA,Cathy,4,3,0,0,[]
T7Ltq3uxkkAlDdZ69rCdQw,Steve,3,1,0,0,[]
CqFeUstT2mbAITK92bLRiQ,Kristen,5,4,0,0,[]
60gcjZJEBQdkuy7lToGd_w,Matt,12,9,0,0,[]
lIurXQJaVa0pcSRo5Ujobg,Wanda,3,0,0,0,[]
_jSP5GYjC0NJhFYAoK5SNA,Gina,15,7,0,0,[]
sXLptB6SkCsAeH8O96GWDg,F,1,1,0,0,[]
i-0G5DA575-S9n1h5r3cGA,Suzanne,2,1,0,0,[]
k0j5G3JEjddOh2u_7AKg4w,A,7,9,0,0,[]
GNr0ppGdfnuOWW0FQhnAlA,Donna,3,0,0,0,[]
AY3v6cNHA_KuQqKhmJ5_Hg,Nama,3,0,0,0,[]
WPwOJ_jlpomds7TwlOxmtQ,globe,2,6,0,0,[]
SXzLhR6L02FedzchwCMFcg,Artika,2,0,0,0,[]
NPSzPCrkcfGixDO0Rr31sA,David,28,17,0,0,[]
2TDyxyZoY5eSi32Yp0t41A,Fine,4,7,0,0,[]
wnXBLc26hA6EMau_-kWOdg,Pete,34,25,0,0,[]
EU6E5KsEBTuWITk97YzbUg,Kathy,13,11,0,0,[]
skz_Zsun4sPNK7Rj6SbhvQ,Lisa,2,0,0,0,[]
d01Qux_CyTwR5Qr7_O-LIA,Don,11,1,0,0,[]
X9STPe7Mpy_i6emPN42qRw,Julia,1,1,0,0,[]
DKgKdDiFjXQN5Tx8dxmGYA,Casey,4,0,0,0,[]
ViKhuaUpZ33OzHS3sZxkYQ,Carole,2,1,0,0,[]
criHn5t4ypqxJp1cvsYxHw,John,4,1,0,0,[]
c43tGdK2vi2IiL71M8qIEg,Chris,1,2,0,0,[]
RK4PoX4B-vVrxE7N-NFohQ,Michael,6,3,0,0,[]
tO5zY_r3IXor6U3XfSu2LA,K,5,3,0,0,[]
oEjHDnbfV8OROd6xUAZHYw,Mark,55,35,0,0,[]
rZk2haHDflMZWP00iGGpRg,Maria,4,0,0,0,[]
wFa4v8EmZ8ZC7zGjOLa_Pg,Bob,3,0,0,0,[]
lwDd2bz7J2ojkPD7pI5W7A,Tony,32,33,0,0,[]
prdF4YQQy4H60rYbiM0RkA,Jill,3,3,0,0,[]
PyLKNSU_Q0sbsaqlmMRngQ,Nicole,2,1,0,0,[]
ApBPB_Ce91sBZ1WgPKsJ4w,Tom,7,9,0,0,[]
oK62iLtiELMvPJqAEHuL2Q,Bridget,2,0,0,0,[]
cAKbMptJMiA-kJ6yFtxiUw,Dennis,8,7,0,0,[]
feyQHUXwE5dziDpOxQln-w,Foodie,2,2,0,1,[]
Rcnb0EzBNZuNrOGZoJadPA,Samantha,2,0,0,0,[]
kXwal2rtfrZW4xmoEifPpQ,Regan,3,0,0,0,[]
DyhlictNVAdoobvO0HBtgw,Brooke,3,0,0,0,[]
7Bphv3mwnt_L-OPnDRSZNw,Neal,3,1,0,0,[]
zt8n6XXWS9PvKAM1s5z1hg,Katelynn,3,0,0,0,[]
0b1OrHw3YnFQGoVe47MQhQ,Abhishek,1,0,0,0,[]
OVjmRel7cuUZeLRO8N14bg,Yana,3,1,0,0,[]
nRbWQ-8VlukrxM1BkT6UhQ,K,18,13,0,0,[]
gcbnoGkNTKHOe_3wOt8QBA,J,2,18,0,0,[]
KU3G8nqdOYqJxaaRFQ4vYg,Jay,12,12,0,0,[]
7f6rzT4P0gfNp4AHWtNMKg,Teresa,1,0,0,0,[]
ih1HK-5dOH56gX7fTRAJWw,Gina,1,0,0,0,[]
jkl-Ehhih-8Uf2c72-YgSg,Paul,2,1,0,0,[]
YeYkEoF3DzqVrCJIwq8O-Q,John,2,3,0,0,[]
H_83EgUJsFLUT3e66tvsdA,Richard,3,0,0,0,[]
IAQtu5guCX2iBuJgwUE1zQ,Mecoes,2,0,0,0,[]
2ImOsaXgMsD102sB6J2e4A,Vega And,3,0,0,0,[]
HgSeLbUsC05eQu2riI5s0w,Liz,1,1,0,0,[]
0ExTjUpNrkt0ckOcgeZZ-A,Megan,13,0,0,0,[]
cgnaXRy_QAjznjTQ3c7HYw,Ruth,4,0,0,0,[]
HSX8nrloWUXXgevJprLLgQ,Steve,10,4,0,0,[]
Izgp8rmnqkTbSnf91-B03g,T,12,6,0,0,[]
_M-EbpkCuznxVsZ4YtDo7g,William,2,3,0,0,[]
RQG1YzG3vziEHU1T5ghAWw,Chad,16,9,0,0,[]
gLXfv-le0eiFYHdjTQsldg,Patricia,5,6,0,0,[]
8dj6H0S_ZAAKdSDvhXeKww,Camille,5,3,0,0,[]
eB2y6z5585s_x63qu3qggw,Tim,9,0,0,0,[]
tsRCaZnhkaYZaCpt8npcXw,Allison,32,64,0,2,[]
EUnl3aq6r1o87Vd3lQObxw,Nathan,3,2,0,0,[]
hsUXJPz41m6fhHfBGDsCbQ,Kate,2,45,0,1,[]
r_4LveooaZvkDqReR7tv_Q,Lexi,1,0,0,0,[]
qevG4t-14gZbgOn56HP65g,Alex J,4,0,0,0,[]
J5S8Pzrk6DNWi_vt9wBwyg,Laura,47,5,0,0,[]
AvawYFHFqXT11uDEIQIRBA,John,3,1,0,0,[]
gh12RJD4NItRqlH-kG0TyA,Caroline,4,6,0,0,[]
YbnT6byf5w6jyAx5CJjjBA,Heiffenfesser,42,40,0,0,[]
-0MFcpCRlGBBt9zsrl-NGg,Robby,2,0,0,0,[]
LsEmZ7-zEwhYlCeFucOydw,Guy,9,1,0,0,[]
THw99YDfPxYRamhNfexD3g,Tara,3,6,0,0,[]
tyDyTnEYfkUGhZ2Lf90mwg,Jennifer,3,2,0,0,[]
y5X9AxaoVEizD6FzX9J2zA,Gail,8,4,0,0,[]
LdQ3MgytCCOhV_bnKlv88g,Karen,2,0,0,0,[]
TMqPTOKMoIggi3iwClaUpw,E,9,3,0,0,[]
gEZmPEMQMl7sgqcgloIVyA,Jahaziel,1,0,0,0,[]
pkgTeVCmwOde8SrdtoAWhQ,Martin,6,2,0,0,[]
2-uqP0Xj_PjMrgzx_zgzig,Jaasmin,5,1,0,0,[]
_eILKNqmov9IMrihKm1z8A,AA,4,3,0,0,[]
bbkuJ4KcU-pHqckcudXsQA,Christopher,8,12,0,1,[]
N4EuruZAt_i9RK1M4a9wiw,Donna,3,7,0,0,[]
xcnQYq0EFErKpYteaQ64YQ,Bhavana,1,3,0,0,[]
0JSoSUFg4sfnwh-mZpQ3dg,Amy,7,3,0,0,[]
CtOwpx07UsOYKYROoREJdQ,Kaitlyn,4,1,0,1,[]
xZNvxDmGCNimSUin7afYBQ,Kathleen,1,0,0,0,[]
o-E3gD-933avdF_G5JXu-g,Nora,1,0,0,0,[]
Xhxuz41o3gp0ADZGIIDoQw,Shannon,23,8,0,0,[]
G1m2n9RIFpN1o_4be9o4gg,Nicole,8,1,0,0,[]
l0Z_iIPsxhC858n0sp9cFQ,Andrew,2,0,0,0,[]
rLvsIacO97CqaQazc1RoYQ,Meg,2,0,0,0,[]
2EsgySDgvPYcIkrwQaqBdg,keith,3,5,0,0,[]
2_2cf0Hj9ZrgZH-DcQ37WA,Melissa,3,1,0,0,[]
xsPuwbCO35ujaLgP_ZNttQ,Camryn,2,0,0,0,[]
0PjNLUIwkxHGe-rq6pjUsg,Bruce,1,0,0,0,[]
jPS7wCZBrfGA-5mzBbQ0xw,Clay,1,0,0,0,[]
kd0GazU2KzBo-dEcDfy6nw,Jiten,1,0,0,0,[]
2vPbXMyRSedbRnApWG7F-w,Peter,3,1,0,0,[]
M2lVaFOh6oIAhmW68_4fIA,Nick,2,1,0,0,[]
wDhUOjfPJKKqwFVMiobCRQ,Rosa,6,0,0,0,[]
-59np2Mm1aKiK3olprKRNQ,Nate,1,0,0,0,[]
0bwZDMIAhYCuICxgvwk_ng,Chun,1,0,0,0,[]
R7d8IW8NNWv_ymYccWnOiw,Jeffery,2,0,0,0,[]
Md33Kcdgn-Kp-r_BXQkGhQ,Chandlee,1,0,0,0,[]
BiNPhqigB5GL5kNY7wBchA,Andrew,6,1,0,0,[]
hquhyPxTLT4sXXOQiAR5zA,Maureen,58,12,0,0,[]
kLj8JnmMwSd56XwWpDkWCA,Diane,1,2,0,0,[]
Ca7GG1tKGkeBQsT2ZilbtQ,John,1,0,0,0,[]
QhSm1CVOk75I--uOxeTIHQ,Mr,1,0,0,0,[]
_KNl8Zw4r_8cPj-mN_kBDQ,Tyrell,3,0,0,0,[]
YJTRyX76dMoF_k7ZWgncKQ,Jonathon,1,0,0,0,[]
dvgKf2_4YA7OFxtubRfQLQ,Rosa,4,0,0,0,[]
igga49JCoulxIL3rDv8V4w,E,10,4,0,0,[]
FYE1OHYy7OxfvbYT4_d3aQ,Princess,2,0,0,0,[]
OzvCpu8ldO9WE146zC8f9Q,Kelly,9,2,0,0,[]
ZxnKWLU35Y-yjXilUUCFuQ,A.,109,51,0,0,[]
Bds0VmDC5TElOkyebfCkYQ,Joel,4,2,0,0,[]
Vgtss_4FZ63PTmOg2i27kw,Kate,1,0,0,0,[]
nctIs8tti0mPUJKKRTbq0A,Thomas,4,13,0,0,[]
yX0eJ5Iwm-wkbUVfKKGQOw,Ashley,6,0,0,0,[]
biM9jxloYgAmm8HQHp-ooQ,Rachel,5,5,0,0,[]
5wR86MwYZILQfKSF3I1GZA,Adam,2,0,0,0,[]
h6JEHUFQXCoEEJYlwWRoxA,Therese,22,21,0,0,[]
8yn-MCZKetgSILkYhl9PMA,Lalitha,1,2,0,0,[]
5ZJ7QZT0UuP0dRETPaeWrw,Ambrose,19,0,0,0,[]
-7IJArVY5gtLd1KY0CNriQ,Grateful,1,0,0,0,[]
tMDtWiGvO8lZGQD9hHt5Og,Chris,1,0,0,0,[]
fvLGnoVNt3XEucWb_YGu3w,Scott,11,1,0,1,[]
Tq14_ox9VjkCNlWNKNQAaQ,J,3,0,0,0,[]
vEIIWUkto98RRrmrG23feg,Penny,8,13,0,0,[]
k40WSYKqWggB91mW_OXfRA,R,10,13,0,0,[]
cZlDgTEvUXSEefBiszNpNw,Deb,6,0,0,0,[]
3e1Ysn2_Zc7JJ55tcrvt_g,Martine,8,23,0,1,[]
1zMfl2S0qCM1cpikkT5CPQ,Alexis,6,3,0,0,[]
FAJIt9IHyEYiEhNiKki-Lg,Scott,3,1,0,0,[]
G2khiEokYXHWFW8VUEDPXw,Tim,1,0,0,0,[]
Wtqr-Ivr5kbCuTi2XBBC_Q,Susan,8,0,0,0,[]
a22UW-jJF8pmuLj-1u_u4w,KayeCee,11,11,0,0,[]
2IO2psJyJvudBGSwR8-TTw,Doug,4,0,0,0,[]
u6OWw0RN79UXJa8rAdfc5A,Eric,22,5,0,0,[]
1Dr5WwjdLocEZGxknv00tA,Dave,1,6,0,0,[]
7M3eZ0aGFOZYZahcfIX60Q,Greg,1,0,0,0,[]
9Dk3B10JfwJ6SMqKD4HZ_g,Darin,2,0,0,0,[]
bL_LKUUWBdx6bIoZZIkl-A,Jess,6,6,0,0,[]
cfXeE-ic49F7eeSpR6-8_w,Cathy,3,0,0,0,[]
Fzgx45SEHkwsUqc4Q9BzBg,Andrew,9,9,0,0,[]
EUtRRUGPQU6qdujVfEq2fg,Leonard,2,1,0,0,[]
WrtqTzPRqGiEA__gkYLhmg,Ron,3,1,0,0,[]
OYLYkNSD-aVuETnTAMafQQ,Dan,8,1,0,0,[]
CkT-VRxaQkstc2m7_-ytQw,Siting,2,0,0,0,[]
mfPW87_x2jdxZseOC8mF6g,Bill,8,1,0,0,[]
rgD1IeqeqLLA4db9EqPjkw,Justin,13,6,0,0,[]
f01hXh7wR4WrW92kzNTEHQ,Miesha,1,0,0,0,[]
A3uLdPW3IonQ_pJybci0yw,Roderick,2,1,0,0,[]
k1viNta2xf9dYKWkrUlXvQ,Tanaya,1,0,0,0,[]
ZBBc_ekHiVnsEtwLH9sglA,Jimmy,8,14,0,0,[]
kJ2E_mw4DD-gAeYV9p3wLA,Denise,2,1,0,0,[]
zx301zUNkWK6R0ccRzJueQ,Ed,4,2,0,0,[]
v3C8Ap9oj97T30lzt4evxg,Paul,5,2,0,0,[]
WJFBcVItWsVo7fuDu1tNTg,Linda,1,0,0,0,[]
ZmltGMBU9SRnEHLDf56trg,Everett,7,5,0,0,[]
Z-wn0x-bX4qexa-YrEMMCw,Sheree,2,0,0,0,[]
h6iod6PDdlKwI4Fzu1PoMg,Mary,2,0,0,0,[]
VPRAGbhfDS6vmXkZTIoC4g,Stacey,7,5,0,0,[]
ovXP07wZUvxZ9dY89dnB0w,Dwayne,23,1,0,0,[]
BKHlEZkETdLechRMQMZgng,Justus,12,11,0,0,[]
biW_bBEXy3cDcK-lHfH8oQ,Sammy,1,1,0,0,[]
4mjz2_xLfA2so5KZ49NqEw,Felipe,48,30,0,0,[]
76k2YWKK6NqMUIxBxe4Egg,Heather,22,12,0,0,[]
qTKXOWTOP280XCCPjYQ1Tw,Sonia,5,0,0,0,[]
2vfYG6-DgIQM-kt6ppbl3A,Kat,1,0,0,0,[]
EaMbwEjfQvzg4-_Cr61tgA,Maddie,13,5,0,0,[]
6AfLiDn5XWL-mzCJu9hlTQ,William,10,11,0,0,[]
sR4Ms3POOIJIVuyWYquXjg,Sydney,5,5,0,0,[]
aTiDEE6Wbn6jxUZeE3uxnQ,Josh,3,1,0,0,[]
VJOxA0NAAVE9Tug_hvEyUg,Brent,1,0,0,0,[]
wqcvYPB3lPomPdQKWtoVNQ,Kathy,1,0,0,0,[]
q6xVHN-9ItITbFu4fpRdPw,Gail,4,1,0,0,[]
McdCFYocB1hFIiDQBRQ7YA,Justin,1,0,0,0,[]
yOHryGblmiZSD56wztcLWw,Steve,10,1,0,0,[]
PKb8oXhLlsaM8n-pLLMANw,Jennifer,1,0,0,0,[]
VW8jsQRsqBlnJtWowlNe9w,Laura,3,1,0,0,[]
Gv7YuXsdUAdXZuhPpQN_Tg,Stuart,1,0,0,0,[]
dLecTokL4qTQfsvRCEiVPQ,Jacqueline,1,0,0,0,[]
XiHUf-TnfaDzi4yP_F5cRA,Chaz,1,0,0,0,[]
a_B7yfFQ3ueGysWBnjcESA,Allison,5,1,0,0,[]
arkPC3HizgV5NBQ7Zmbtdg,Jay,2,0,0,0,[]
erzGA3MmAR1jViZQVLSG5g,Mariesa,1,0,0,0,[]
vCnzzwwzMH-rJ9WOgUvPRQ,Mao,1,0,0,0,[]
u4qUDExTISKHKde7uACuSw,Scott,1,0,0,0,[]
YCHIZblz8h3QW_euNsUBtw,David,9,13,0,0,[]
0p6ruXDft7LSZEpxqtmPLA,Matthew,2,0,0,0,[]
E9bvLZzp3hehWfUpqesX5w,Rob,4,0,0,0,[]
KLSJIJASOidIYb_5k4UERw,Lisa,25,3,0,0,[]
9SFNRiUcSMi9l1JvUO4McQ,Kate,24,16,0,1,[]
Aazg4v1SDtCxZrMg83gEIA,Jeryleen,1,0,0,0,[]
Y1XpCn0HhMXmN5aOxxK_KA,Jane,3,0,0,0,[]
Nz55P6OnENUC3AM9HZAZbg,Kate,1,1,0,0,[]
UJ784Xj17Or4qN7qQXkWoQ,Louise,3,0,0,0,[]
tFbmTFvKK2TUkQEGCGCsNg,Ted,3,1,0,0,[]
tRawwqQOOiG11vabTzmNoQ,Shane,1,0,0,0,[]
nWAQXFsazf8xehojYzU8wA,Kristine,8,2,0,0,[]
lYPn_-tdRsUDSWThLiogIw,Sam,2,2,0,0,[]
eXYLg1Mz9qGK5vCJfz9GUA,Marissa,2,0,0,0,[]
XUkTK2FXPVJJ5fWF1BEz4A,Danielle,1,0,0,0,[]
coGmxSr3Du76fPgXFlpKDA,Eric,1,0,0,0,[]
t_La4c11NT5QQF08f8hCZQ,LaKevis,4,8,0,1,[]
UsPPviSyKzpO1ylplEYFhg,Derek,1,0,0,0,[]
wjPGiEqLwFUdh1zixk_-qA,Ken,5,0,0,0,[]
4Gp7Km6GsWkZhj8OvYWjfg,Angelica,2,0,0,0,[]
F65IB0iO-a_2iiPTsEy6Tg,Andrea,4,6,0,0,[]
9GFpU4li0bJoh-diFmgUiA,Justin,1,1,0,0,[]
uDD7dxh0pvc4DOfwgBMt8w,Joe,3,1,0,0,[]
or_Ertn405aXnT3xA8gg8g,James,1,0,0,0,[]
zEJgRzs3OKmfzrPLDaGVHw,Nancy,2,0,0,0,[]
ZutuA6W7uu5RvljqK4DDLA,Ron,5,3,0,0,[]
0_Im81wrqcsII8qgkFIDkA,Brent,3,2,0,0,[]
qc_CM0n4mJOW48C6aBHW1g,Shelby,1,0,0,0,[]
az6QaTOwg_D47mgAup8EdQ,Mark,1,1,0,0,[]
huFeESirigZa0I3RbMRaIQ,MA,2,0,0,0,[]
Q183XUlJLbsxTlAj8I8cGQ,Viola,7,11,0,0,[]
cquriex0pjx8aiTCwQ9iLA,Ryan,1,0,0,0,[]
Yal5-lvJjXU0ULz6bs4eaQ,Elina,3,3,0,0,[]
OU1SqO6ZgKwLuvYLFZmbyg,William,1,2,0,0,[]
oedXE2BP2MIDqifvSltA_w,Jenna,4,15,0,0,[]
wBJf98IjMmfFe5wbgXSUSQ,Tom,6,3,0,0,[]
2u40yNJSXVzGZRGYuxbxFQ,Linda,6,0,0,0,[]
vjEOvR5q50uQjeUNeqmMNw,Rob,4,5,0,0,[]
KaS3PFwwKJNUrcvPAEDGFw,David,17,1,0,0,[]
9saZgvV5K_Sk9BTf6W-pWA,Ciara,5,2,0,0,[]
qT4qjT2xt1dBvdxl-573Bw,Nichelle,6,15,0,0,[]
W8J4VayQ47uxxTQBC_TgnA,Carlette,4,1,0,0,[]
FspnyoMFQCJPkTI4N19hGw,Ashleigh,2,0,0,0,[]
qvNkn07Q5S1RtF4WV4hzkA,Taylor,2,0,0,0,[]
KAArWDKMamGfTcd3kcNq4Q,Keith,1,0,0,0,[]
tSp0ZzyKUhULnE2lKSeToQ,Shayna,4,2,0,0,[]
EKNMLVPxFhMTGAAb9USilA,Makayla,1,0,0,0,[]
qOdc6kxMUFmiFS_63gdnhg,Thomas,5,3,0,0,[]
mhZvmEfrPB2u66tzjlZgJw,Talulah,11,1,0,0,[]
karJ0yam1n0j338b8pvVww,Hayley,1,0,0,0,[]
ap5TnATx-O1jQhgjbpFpug,Amy,4,0,0,0,[]
GlD7oDu1IQTincyUjNXydA,Jessy,9,19,0,0,[]
Ufb4jVKyW-2SiGEbOcktAw,Sergei,1,0,0,0,[]
BzDGWmBbKomfnec7TghSwQ,Nima,22,14,0,0,[]
rCXsuLtYsOJa7JI961a1Hg,Birdie,1,0,0,0,[]
NSh_9VwK139jknBpDrmnCg,Christian,1,0,0,0,[]
9bOmjabj-5W_2_tYKUNQ9Q,Carol,3,0,0,0,[]
Es9ogsaEsjofZD2HQCruyA,Bill,6,0,0,0,[]
y4EGG5SQjnkGJXyTmjjr7A,Fabion,5,0,0,0,[]
tUg_7XZwUBPRNmcCCtEkew,Linda,5,1,0,0,[]
VqXd75FOpn5zByBku4-XVg,Gerry -n- Donna,58,79,0,0,[]
zEawoEMSsPt-itEtNfMsNA,Chris,1,1,0,0,[]
8TZHf3gz3h-6Iok-jnTMmQ,Aleida,40,13,0,0,[]
A7EJ0zF4wbPhvPiMSxJcEQ,Tyrone,1,0,0,0,[]
UyHHmQfDKTynmbH4cH6efw,Nancy,2,2,0,0,[]
77mpBx8gzMFTQkfJhIAm2A,Elaine,7,6,0,0,[]
Bfb0c01m0HKxxzCh2aSoww,Heidi,2,1,0,0,[]
mUkTZJO2hwbqT_CgoryaNg,Larry,5,8,0,0,[]
6k2afTXoeN1vAJFryJCrdQ,Explorer,27,7,0,0,[]
1PIkgdo0AsZghScq1HbiDA,Nargess,21,3,0,0,[]
htPQJgvifxy0UL7l-w4vCQ,Cameron,3,4,0,0,[]
G3zYMjr-ofwmPWD5CnJVOg,Stephanie,2,0,0,0,[]
pv4ktGbdnu7LaEok3beUiw,Bonnie,4,0,0,0,[]
ypV1YyS3JF5Ln752JU-qxw,Carol,4,2,0,0,[]
rffjuPhncSQV7-yQ7cNaTA,Denise,1,1,0,0,[]
_KXnbj-dTb9JFXPz76iYOQ,Abby,4,0,0,0,[]
mWSEgnjGy07FReqkjdLhFA,Erin,4,1,0,0,[]
6ITDi9Fnkfv57exFmTThYA,Tracey,1,0,0,0,[]
b7AZll8FM9UJYgGMs1AONg,Chris,6,5,0,0,[]
URANfORM1D_LT2o86UbNfw,C,11,3,0,0,[]
-jvOs4xD2nJBt34tbyuF5A,Rebecca,3,0,0,0,[]
dY8-TcRIqXT2pwXdc2KlrQ,Chanel,3,3,0,0,[]
3xavC2RbmBfFNJoyFmnmQA,Jasmin,6,0,0,0,[]
BGDJguKwZzOPP44I7c8bpw,Cynthia,5,1,0,0,[]
UznJhaddnmOAdK_RjzXGVg,Rebecca,1,0,0,0,[]
lUQL7m-veIxmnIKOgR0lhg,Kathy,3,0,0,0,[]
63omzKZ7wheTEBkXDDjxXA,Anthony,6,1,0,0,[]
7aWLv54qGoZyMbvtNEvuHg,Alex,10,5,2,0,"['eS5DgPTNM6QtTRgS80iDtg', '_fve2DDscsVRkkJ0wb4BiA']"
rbTtgeU7eVNbj6hiKdA7jw,John,343,706,2,22,"['r1WDuGy68RvaBzQ58hod8A', 'y5qEpAfJQaOjjG8ZJWrp6w']"
aUmWFBiJOuhijgTMqNFuPw,Patrick,50,80,0,0,[]
yIqkF2IWpVaJvhxm1lWGcQ,Courtney,18,33,0,1,[]
8dvlwmR7FIyzKGieRZrXOg,E.,405,479,0,24,[]
UbWfT8laCBjHOaOHhG54gQ,Thomas,23,28,3,1,"['I6YARR1VloAua-buFULo1Q', '6WG2IGTVr-xKn0pYQZJGjw', 'Wshkpj8aHWuzIeca1QxWTA']"
az04tRiJJI1agPJE-j817w,MARIA,30,21,0,0,[]
XAzwZOUpXiUuSyUiN6x48w,Jennifer,19,44,1,2,['hxSggS_NmCVx3JBT1LWbkQ']
yVr0Gfjt8r8GZcjajFekkw,Adam,8,5,4,4,"['_ynee5IOiqVyJ3Z1ol7y7A', '9DJEiGtJXE6xX8FddUIvfA', 'GkNA6-xFeUO_svacubbnVQ', 'G3-j6hMjbjdAoe2jDeQLEg']"
XI2f4VoOlqFk2HHOwTbvEg,Joel,19,38,0,0,[]
FcnmhZ4s0lP7-LpULq3CJw,Lexie,336,1102,1,32,['-NbeVN5tnwdyYAvdNkKMjw']
A_kjbEIjOGTsZnqHNP8FvQ,Julian,36,20,1,2,['x0i6NgHySrXWgb17gVMTuQ']
ehRW7hG684dlAfrDiEz0IA,Lou,41,63,0,1,[]
QQ8cRoKpvzMyJZlmM_69qw,Dawn,18,47,1,2,['XYSDrIef7g4Gmp3lNFVO6A']
mI6ZKfa_sjYtrKuQvrATyQ,Eve,37,60,1,2,['D6h_vcc1U_q7z_3iZXVWMQ']
IaCIAGkMlNdwpBADz13TcQ,Emily,26,40,1,3,['W9p1qIwl7-hUpGrO2Tj8YA']
aQKOlgLcCuTpdnz9zy6R_w,Harry,12,9,0,0,[]
HVy2p6Qj9CS7xb2W8Ap62Q,Clayton,1,0,2,0,"['ASTBFK5E9Zfl99lz9xR3YQ', '9ZbgSx4fO5BS83cyC3i9iQ']"
cXUO3ovjnGxUEPE700491A,Kim,94,52,0,1,[]
ZOhDwlppRID6khuE26QGag,Alicia,8,7,0,3,[]
mMrQK58GGnWz8rNIBKP17g,Annie,8,5,10,1,"['TR7tcgEjzbP8b3lr9qGE_w', '_SRkg8TO8BSfSrcLLTming', '2KLAHfBXgXYbVKu9LRcP8Q', 'zKFzLO37pRbh2vvbIhCe2A', 'U6gikR4uhRl4zU8q3j02oA', 'wGGm3Odae07EmKoGH6MDnA', 'i65VCIqEDi_EL4EBuBHALA', 'UUUdlKuWsVkrya1ChD98Dw', 'xJe2bKX81FeKdBXfDye_7Q', 'G3-j6hMjbjdAoe2jDeQLEg']"
YIM2KqBCF256EsMzYQitsA,Juan,13,33,0,1,[]
NrEyDz4eE3YjM8EGIoO2CQ,Kelly,3,0,0,0,[]
WRbpY90ProkPWwh8iAEyrQ,Holly,57,47,0,0,[]
et681_21Jw5fsAnf6qaHNw,Mario,12,7,0,1,[]
BgHi8fK6Ym_bl2TjoS6Umg,Natasha,39,78,0,6,[]
Z2a5n0EgO9w7YjUXTWgdUw,Marie,61,58,1,4,['la3AtFncmPOuhO0IwK3PUQ']
L2L-y7L5TdbRfqiCXVrBFQ,Steve,101,94,1,5,['FlCGqWWZ-oUzRuRxdJWj4Q']
luvSzL0ql84Lb0sZbh-VOw,Beth,1,0,3,0,"['ZJF0_0NvbZZxJOBE411KFA', 'cZws9PboC6oDK2SXAvR7vw', '30Dzzprtt2OGflqLaGGHzA']"
8w0sGXk_ZDCF4Y-s-ee41g,Dr.,2,4,0,0,[]
0M-wkx-pFapRMbOPj9LmJQ,Audrey,16,59,0,1,[]
_D8O9A-SUNYoPyacCutuOg,Doug,40,28,0,1,[]
w4JW3D35I0Gn7_Zm2g20Pg,Dan,26,14,1,0,['UFeO9CvM7zkpK0IH6tsY4g']
9KomoBovwq-3leNi1MFt2g,Aimee,35,76,1,1,['XYSDrIef7g4Gmp3lNFVO6A']
hoEejJj-caMz5sne1RrU1w,Isabel,758,1117,1,29,['-NbeVN5tnwdyYAvdNkKMjw']
j2YvcO-oOqhRNAXA87oUuw,Trece,83,126,2,5,"['81IDIpAV8jpADGsEFPnYew', 'XEwEdPIjryudxfU098wapg']"
kaAAh7eYsKh3rusPUOHYqw,Brian,1,4,0,0,[]
Lx33zT8fRExUzEYd6HVfEA,Carla,356,619,9,30,"['lRRuTimITgwzoXLIM3g9qw', 'UiRx8jyS6H957ItwFsP2nQ', 'Kc7IwXLrJVqAVMkX6pxWbA', 'USZx-55MA2-lG2hBu6PWJA', 'p7OZx3RIeJPxSM4hP6wqEA', 'pbCb0Tz0KQ0kkgaxzhWhoA', 'LHPaHosGQAbaH9iqIneuzQ', '-NbeVN5tnwdyYAvdNkKMjw', '-RGgPpj05cxxcVVq28rIXg']"
n5MKjk8u7Q5kRyCegrRlPQ,Michelle,59,43,1,3,['yFY8vpUER318VtlT-FV0zA']
imsV-XWa9tkH0Rh7H9yL_g,Erica,17,23,0,0,[]
0JuAiRJMk1T4Hc6HUGec5w,Rebecca,16,20,0,0,[]
mn4v2SPZ28QILLJ3xRtKqg,Mikell,9,3,1,0,['vgFUnqHt1s_wJ2dCyvpuOw']
tLKb8Oe_8jNsx3jhIMMnRQ,Ryan,24,52,0,1,[]
uzSsrWdQotgOBiDyE3MoEA,Henry,39,14,0,0,[]
qQGchuKxz2Dzd2bdQePG6w,Lex,21,9,1,2,['kbMfjrMIMciRfMdAKjgQjA']
quWZ1M5kAQFpSPF3KgqULw,Ben,1,0,1,0,['4LPWTATYbYMQ3r647EwvEQ']
eJNjIwYARfKSEIpC7ZtSYA,Donis,100,224,0,5,[]
OqSr2xL6S5qDMGuW3iZz8A,Lauri,11,93,2,0,"['IWxNILja-WvurTuJWJ4skA', 'ioRG1N4D1goK4HseXXkKsA']"
ZFba_n3eWC6Zc26cqkjWDg,Cliff,5,5,0,0,[]
bkQxZ3F_AntIHrEvVDOIhw,Kelly,14,6,0,1,[]
PNsTLwrJShc9Ge7rIwo62w,Jeff,16,8,0,0,[]
u8RfQpVECcb-6GJ4IfLEew,Jon,8,7,2,1,"['nwB9EnCqiNNUDrbBRO9K8g', 'aUzAfmVhcO00uY4aJYTrtg']"
TlXanCyoQ945y0fH5x1nUg,Latasha,8,12,1,1,['mei8BC0m7aSF6RLoG_DXlQ']
GaNexxV7sDSjHuP4Hd60-g,Colin,34,16,0,1,[]
